配信日時,プレスリリースURL,プレスリリースタイトル,プレスリリース種類,プレスリリースカテゴリ1,プレスリリースカテゴリ2,会社名,会社URL,業種,住所,電話番号,代表者,上場区分,資本金,設立日,資本金（万円）,設立年,設立月
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000003859.000032407.html,「大企業×新規事業創出のリアル方法論」と題して、株式会社エニストラテジー 代表取締役 前出 貴則氏によるセミナーを2025年8月5日(火)に開催!!,イベント,経営・コンサルティング,None,株式会社　新社会システム総合研究所,https://www.ssk21.co.jp/,教育・学習支援業,東京都港区西新橋2-6-2 ザイマックス西新橋ビル４Ｆ,03-5532-8850,佐久間　健光,未上場,1000万円,1996年12月,1000,1996,12
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000001367.000007821.html,「ふるなび」で、新たに21自治体が掲載スタート！お米やフルーツなど魅力的な返礼品が盛りだくさん。,その他,政治・官公庁・地方自治体,広告・宣伝・PR,株式会社アイモバイル,https://www.i-mobile.co.jp/,情報通信,東京都渋谷区渋谷三丁目26番20号 関電不動産渋谷ビル 8階,-,野口哲也,東証プライム,1億5200万円,2007年08月,15200,2007,8
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000127.000122077.html,ねっとりあま～い安納芋、ふるさと納税で先行予約開始！ ご当地の鹿児島県中種子町,商品サービス,食品・お菓子,政治・官公庁・地方自治体,LR株式会社,https://local-revitalization.co.jp/,情報通信,日置市伊集院町郡1343-1,-,末永祐馬,未上場,1000万円,2016年08月,1000,2016,8
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000034.000152182.html,未来屋書店だけの「霊感×冷感」ノベルティを限定配布！暑い夏にゾクッと涼しくなる「ムー」フェア開催！,キャンペーン,雑誌・本・出版物,電気・ガス・資源・エネルギー,株式会社未来屋書店,https://www.miraiyashoten.co.jp/,商業（卸売業、小売業）,千葉県千葉市美浜区中瀬1-5-1 イオンタワー9F,043-298-1021,平川　雅隆,未上場,-,1985年12月,-,1985,12
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000001410.000017372.html,「Bitfan」にて、ピアニスト・谷村綾香のオフィシャルサイト兼オンラインサロンをオープン！,商品サービス,ネットサービス,音楽,SKIYAKI,https://skiyaki.com/,情報通信,東京都渋谷区道玄坂2-25-12 道玄坂通 7F 道玄坂通 7F,03-5428-8378,小久保 知洋,未上場,31万円,2003年08月,31,2003,8
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000030.000058310.html,株式会社SI&C、株式会社サイビスの株式取得に関するお知らせ,経営情報,システム・Webサイト・アプリ開発,None,株式会社SI&C,https://www.siac.co.jp/,情報通信,東京都港区浜松町2-4-1 世界貿易センタービルディング南館24F,03-6778-7700,岩澤　俊典,未上場,3億5000万円,1980年01月,35000,1980,1
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000017190.000007006.html,＜「薬屋のひとりごと」オンラインくじ みに！＞がくじ引き堂に登場！　可愛い描き起こしイラストを使用した豪華景品が盛りだくさん!!,商品サービス,漫画・アニメ,EC・通販,株式会社KADOKAWA,https://group.kadokawa.co.jp/,情報通信,東京都千代田区富士見二丁目13番3号,-,夏野剛,東証プライム,656億円,2014年10月,6560000,2014,10
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000711.000032321.html,三井住友カード　「青と黄色のVポイント祭 夏キャンペーン！！」を開催,商品サービス,クレジットカード・ローン,None,三井住友カード株式会社,https://www.smbc-card.com/index.jsp,金融・保険業,東京都江東区豊洲二丁目２番３１号 SMBC豊洲ビル,03-6634-1700,大西 幸彦,未上場,340億円,1967年12月,3400000,1967,12
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000166.000052938.html,【7月8日（火） 12時】無料マネーセミナーサービス「アットセミナー」がスキマ時間で自分に合ったFPを見つけられるオンラインセミナーを開催！,イベント,生命保険・損害保険,広告・宣伝・PR,パワープランニング株式会社,https://pp-net.com/,商業（卸売業、小売業）,大阪府大阪市中央区南船場1-3-9 プレミアム長堀ビル８F,06-6227-8611,塩野和常,未上場,1000万円,2003年07月,1000,2003,7
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000106.000035374.html,PETER RABBIT™SHOP&BAKES 軽井沢店が7月14日(月)オープン2周年を記念して、軽井沢店と京都・二寧坂店にて、記念ノベルティ巾着をプレゼント！,キャンペーン,日用品・生活雑貨,None,株式会社　寺子屋,http://www.telacoya.co.jp/company/,商業（卸売業、小売業）,京都府京都市右京区西京極豆田町7番地,075-325-3535,海藏　講平,未上場,4800万円,1980年11月,4800,1980,11
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000196.000155396.html,TVアニメ「ONE PIECE」のコンテンツプリントがセブン‐イレブン店内マルチコピー機に登場 7月1日（火）から販売開始！,商品サービス,漫画・アニメ,百貨店・スーパー・コンビニ・ストア,株式会社セブン‐イレブン・ジャパン,https://www.sej.co.jp/index.html,商業（卸売業、小売業）,東京都千代田区二番町 8番地8,-,阿久津 知洋,東証プライム,172億円,1973年11月,1720000,1973,11
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000195.000155396.html,「進撃の巨人」-the Musical-のコンテンツプリントがセブン‐イレブン店内マルチコピー機に登場　6月25日（水）から販売開始！,商品サービス,漫画・アニメ,百貨店・スーパー・コンビニ・ストア,株式会社セブン‐イレブン・ジャパン,https://www.sej.co.jp/index.html,商業（卸売業、小売業）,東京都千代田区二番町 8番地8,-,阿久津 知洋,東証プライム,172億円,1973年11月,1720000,1973,11
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000001895.000046848.html,レジェンド作家の長編名作をイッキ読み!! 『彼方から』全話無料キャンペーンマンガ Park で 7/1(火)から！,商品サービス,漫画・アニメ,None,株式会社白泉社,https://www.hakusensha.co.jp/,サービス業,東京都千代田区神田淡路町2-2-2,03-3526-8000,高木　靖文,未上場,1000万円,1973年12月,1000,1973,12
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000001.000161786.html,カラフルでジューシーなフルーツの世界へ！プラネッタがオリジナルゲーム『フルーティモ！』を発表！Steam®ストアを同日オープン！2025年9月発売予定！,商品サービス,コンシューマーゲーム,None,株式会社プラネッタ,https://pla-neta.co.jp/,情報通信,東京都港区浜松町2-3-8 WTC annex 8階,-,箱崎秀明,未上場,1000万円,2011年09月,1000,2011,9
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000001.000164598.html,『25(TO GO)! GLOOMY MARKET 25th ANNIVERSARY TOUR』 in KIDDY LAND開催決定！,イベント,百貨店・スーパー・コンビニ・ストア,広告・宣伝・PR,株式会社Geeniest,https://geeniest.com/,製造業,東京都台東区上野5-3-11 東栄ビル101,-,金子敬孝,未上場,1000万円,2020年02月,1000,2020,2
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000096.000010153.html,【アガット】移ろいゆく空が魅せる”一瞬の美しさ”を表現した、新作コレクション,商品サービス,ジュエリー・アクセサリー,レディースファッション,株式会社エーアンドエス,https://www.aands-company.jp/,商業（卸売業、小売業）,東京都渋谷区千駄ヶ谷2-11-1 ４F,0800-500-5000,稲瀬 修,未上場,9000万円,-,9000,-,-
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000355.000027683.html,中国最旬俳優が魅せる色気漂う武侠アクションから目が離せない！「雲之羽～揺らめく愛、刹那の二人～」女性チャンネル♪LaLa TV にて7月6日(日)より放送開始,商品サービス,映画・演劇・DVD,None,ディスカバリー・ジャパン株式会社,https://www.discoveryjapan.jp/,情報通信,東京都港区西新橋1-2-9 日比谷セントラルビル 13階,-,西ちえこ,未上場,-,1997年08月,-,1997,8
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000001280.000021766.html,【マルコメ×東京ガス料理教室】７月１日(火)ＰＭ１２：００受付開始！　『夏バテ知らず！発酵レシピで健康美』　料理教室を開催,その他,電気・ガス・資源・エネルギー,None,東京ガス株式会社,http://www.tokyo-gas.co.jp/,電気・ガス業,東京都港区海岸1-5-20,-,笹山晋一,東証1部,-,1885年10月,-,1885,10
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000001278.000021766.html,【８月開催】東京ガス親子料理教室のご案内,その他,電気・ガス・資源・エネルギー,None,東京ガス株式会社,http://www.tokyo-gas.co.jp/,電気・ガス業,東京都港区海岸1-5-20,-,笹山晋一,東証1部,-,1885年10月,-,1885,10
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000057.000087878.html,発見！タカトシランドSP『明石家さんまとデビュー30周年だから北海道で夢かなえて旅』7月13日(日)午後4時5分～5時20分放送決定,その他,テレビ・CM,芸能,北海道文化放送株式会社,https://www.uhb.jp/,情報通信,北海道札幌市中央区北1-西14-1-5,-,鶴井　亨,未上場,5億円,1971年06月,50000,1971,6
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000003438.000018505.html,"【FRAY I.D(フレイ アイディー)】俳優南沙良氏を起用したジャーナルvol.10最終回を公開！""Mordern Summer""を題材にハジけすぎない「夏」の着こなし＜7月1日(火)公開＞",商品サービス,レディースファッション,EC・通販,株式会社マッシュホールディングス,http://www.mash-holdings.com/,商業（卸売業、小売業）,東京都千代田区麹町5-7-1 麹町ダイビル,03-3261-2851,近藤 広幸,未上場,-,2012年08月,-,2012,8
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000180.000033793.html,7月1日（火）より村内ファニチャーが展開するインテリアショップ、OKAYにてコアラのポップアップストアを開催,イベント,EC・通販,インテリア・家具・収納,コアラ,https://koala.com/ja-jp,商業（卸売業、小売業）,東京都渋谷区神宮前5-43-7 表参道ART WORKSビル,080-6644-7704,ルスラン・プソノク,未上場,900万円,2017年10月,900,2017,10
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000056.000098998.html,【2025年7月1日 新装OPEN】京都府 美山町の古民家一棟貸し別荘をリブランディング！「美山ヴィレッジ 有田邸」がリニューアルオープン！【土蔵サウナでととのう】,商品サービス,ホテル・旅館,旅行・観光,ＬＤＫプロジェクト,https://ldk-pjt.com/,サービス業,大阪府大阪市中央区松屋町住吉6-26 eninalMACCHAMACHI 2F,050-3612-7647,生田博之,未上場,1000万円,2014年02月,1000,2014,2
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000001354.000015357.html,『劇場版ハイキュー‼ ゴミ捨て場の決戦』展　7月16日から松坂屋名古屋店で開催！,イベント,漫画・アニメ,テレビ・CM,株式会社CBCテレビ,http://hicbc.com/tv/,情報通信,愛知県名古屋市中区新栄1丁目2番地8号,052-241-8111,松波啓三,未上場,1億円,2013年05月,10000,2013,5
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000002.000163759.html,柔術をライフスタイルに──SWEEP運営のSWEEPが、“これまでにない柔術体験を提供する新スタジオ「SWEEP JIU-JITSU ACADEMY」を千駄ヶ谷に開設,商品サービス,スポーツ,フィットネス・ヘルスケア,株式会社SWEEP,https://shop.sweep.love/,商業（卸売業、小売業）,東京都渋谷区千駄ヶ谷３丁目３９−２ VORT神宮北参道 4階,-,堤達生,未上場,-,2024年07月,-,2024,7
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000001547.000002610.html,令和7年度　企画展「令和の新収蔵品展」7月26日（土）から開催！,イベント,アート・カルチャー,その他,株式会社小学館集英社プロダクション(ShoPro),https://www.shopro.co.jp/,サービス業,東京都千代田区神田神保町2-30 昭和ビル,03-3515-6900,松井聡,未上場,1億円,1967年06月,10000,1967,6
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000274.000009391.html,YouTubeチャンネル『もちまる日記カード』登場！,商品サービス,クレジットカード・ローン,ペット・ペット用品,ライフカード株式会社,http://www.lifecard.co.jp/,金融・保険業,神奈川県横浜市青葉区荏田西1-3-20,075-330-9051,増井　啓司,-,1億円,2010年07月,10000,2010,7
2025-07-01 12:00:03,https://prtimes.jp/main/html/rd/p/000000011.000045469.html,【新商品】美しいカールやストレートをキープする「3WAYヘアオイル・ヘアミルク」2025.7.1 新発売,商品サービス,スキンケア・化粧品・ヘア用品,EC・通販,株式会社WILQANT,https://nanacostar.jp/,商業（卸売業、小売業）,東京都国立市中1-8-33 小笠原ビル2階,042-580-1971,田中大祐,未上場,300万円,2010年10月,300,2010,10
